tapped_wt,pouring_wt,last_heel_metal,lcrca_addition_1,sg_pigaddition_1,sg_pigaddition_2,rr,graphite,silicon_addition_1,silicon_addition_2,mn,low_re_fsm,zero_re_fsm,high_re_fsm,ultraseed,superseed,cs,al,preseed,tapping_temp,pouring_temp,pouring_time_sec,fsm,barinoc,reseed,sb,bath_s,crca,sg_pig,sorel_total,sorel_addition,rr_1,heel,ce,c,si,mn_1,p,s,cr,ni,al_1,cu,co,nb,ti,v,w,pb,sn,as,zr,ce_1,sb_1,b,zn,n,fe,fsmaddition_mt,mg_recovery,defect,feat_ce_calculated,feat_ce_hypo_risk,feat_ce_hyper_risk,feat_ce_optimal,feat_temp_loss,feat_temp_loss_risk,feat_temp_loss_low,feat_pouring_stability,feat_pouring_risk,feat_oxidation_risk,feat_graphitization_index,feat_white_iron_risk,feat_shrinkage_risk_index,feat_gas_risk_index,feat_chemistry_instability,feat_chemistry_ok,cluster,dbscan_cluster,pca_pc1,pca_pc2,anomaly_score,iso_flag,lof_flag,anomaly_flag,anomaly_severity,anomaly_level
3.6,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1438.0,1369.0,65.0,0.92,0.389,0.0,0.7350000000000001,0.01,30.0,0.0,0.0,0.0,0.0,0.0,4.18,3.64,2.08,0.208,0.0374,0.0089,0.0166,0.0088,0.0081,0.4095,0.0024,0.00033,0.0193,0.005,0.0021,0.0017,0.0021,0.0036,0.0017,0.0033,0.0031,0.00075,0.0015,0.0051,93.2,9.17,0.0034,1,4.18,1,0,0,69.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-3.241905939967673,-1.2542800882655385,0.2314736516047863,0,1,1,LOW RISK,1
3.5,3.5,0.0,1420.0,540.0,0.0,1030.0,66.0,0.0,0.0,0.0,34.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,1444.0,1369.0,61.0,0.97,0.4,0.0,0.7350000000000001,0.0329999999999999,39.0,15.0,0.0,0.0,43.0,0.0,4.17,3.62,2.12,0.162,0.0369,0.0114,0.0131,0.0069,0.0051,0.4095,0.0026,0.0012,0.0179,0.0037,0.002,0.0016,0.0017,0.0025,0.0014,0.0038,0.0031,0.001,0.00065,0.0048,93.2,9.71,0.0048,1,4.17,1,0,0,75.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-2.180074189423653,-2.130076823832453,0.1903510124537277,0,0,0,NORMAL,0
4.1,4.1,0.0,1620.0,540.0,0.0,1990.0,72.0,0.0,0.0,0.0,41.0,0.0,0.0,6.1,0.0,0.0,0.0,2.0,1435.0,1365.0,72.0,1.0,0.415,0.0,0.7350000000000001,0.0174,38.0,13.0,100.0,2.0,47.0,0.0,4.22,3.68,2.07,0.182,0.0397,0.0089,0.0181,0.0091,0.0083,0.0557,0.0025,0.00022,0.0171,0.0041,0.0022,0.0017,0.0022,0.0038,0.0024,0.0036,0.0031,0.00059,0.0015,0.0041,93.8,10.0,0.0038,1,4.22,0,0,1,70.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.2239655802571668,-1.927617674203464,0.09840178092492721,0,0,0,NORMAL,0
18.0,16.7,0.0,6560.0,3130.0,0.0,5720.0,316.0,0.0,0.0,0.0,179.0,0.0,0.0,21.0,0.0,0.0,0.0,10.0,1437.0,1365.0,164.0,1.23,0.5,0.0,0.7350000000000001,0.012,30.0,13.0,860.0,3.0,27.0,0.0,4.29,3.77,1.99,0.165,0.036,0.0067,0.0135,0.0072,0.0066,0.0209,0.0024,0.00078,0.019,0.0037,0.0017,0.0017,0.0019,0.0026,0.0014,0.004,0.0031,0.0007,0.0011,0.0038,93.9,12.28,0.0027,1,4.29,0,0,1,72.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,8.506687631047424,1.7021182048846002,0.26992551091361455,1,0,1,LOW RISK,1
10.1,9.9,0.0,4020.0,1870.0,0.0,3470.0,180.0,45.0,0.0,0.0,96.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1428.0,1361.0,135.0,0.95,0.406,0.0,0.7350000000000001,0.018,40.0,19.0,410.0,4.0,38.0,0.0,4.3,3.79,1.98,0.202,0.0314,0.0088,0.016,0.0086,0.0087,0.0283,0.0022,0.001,0.0197,0.0041,0.0024,0.0019,0.0026,0.0035,0.0015,0.0036,0.0031,0.00076,0.00077,0.0035,93.8,9.5,0.0025,1,4.3,0,0,1,67.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,3.5989307909284256,-0.1689211750293537,0.14727975913538602,0,0,0,NORMAL,0
18.0,16.7,0.0,6560.0,3590.0,0.0,5690.0,241.0,0.0,0.0,0.0,179.0,0.0,0.0,21.0,0.0,0.0,0.0,10.0,1437.0,1370.0,151.0,1.31,0.5,0.0,0.7350000000000001,0.016,41.0,20.0,1130.0,6.0,32.0,0.0,4.22,3.72,1.92,0.172,0.036,0.0071,0.0174,0.0092,0.0073,0.04,0.0025,0.00038,0.017,0.0043,0.0022,0.0017,0.002,0.0032,0.0028,0.0035,0.0031,0.0007,0.00077,0.0031,94.0,13.11,0.0026,1,4.22,0,0,1,67.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,8.337517584393181,1.7899541806967898,0.23406913050432074,1,0,1,LOW RISK,1
7.5,6.9,0.0,3020.0,1630.0,0.0,2850.0,140.0,110.0,7.0,0.0,70.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1420.0,1366.0,116.0,0.93,0.4,0.0,0.7350000000000001,0.014,40.0,22.0,0.0,0.0,38.0,0.0,4.2,3.55,2.54,0.258,0.0346,0.0106,0.0143,0.0082,0.01,0.356,0.0023,0.003,0.0199,0.0048,0.0015,0.0014,0.0022,0.003,0.0017,0.0037,0.0031,0.00089,0.00085,0.001,93.1,9.33,0.0033,1,4.2,0,0,1,54.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,0.7246611509201305,-0.2792041722130606,0.19177427570189245,0,0,0,NORMAL,0
6.0,5.7,0.0,2570.0,1320.0,0.0,2110.0,120.0,60.0,0.0,0.0,53.0,0.0,0.0,9.0,0.0,0.0,0.0,10.0,1430.0,1368.0,170.0,0.88,0.4,0.0,0.7350000000000001,0.0088,43.0,22.0,0.0,0.0,35.0,0.0,4.2,3.67,2.06,0.177,0.0357,0.0069,0.0142,0.0097,0.0124,0.4095,0.0025,0.001,0.0205,0.0047,0.0015,0.0013,0.0019,0.0023,0.0044,0.0032,0.0031,0.00059,0.001,0.0036,93.3,8.83,0.0035,1,4.2,0,0,1,62.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,1.2966335769518322,0.4750437341954812,0.2401930722482471,0,1,1,LOW RISK,1
4.1,4.05,0.0,1610.0,790.0,0.0,1600.0,74.0,12.0,0.0,0.0,37.0,0.0,0.0,6.0,0.0,0.0,0.0,15.0,1437.0,1364.0,73.0,0.9,0.415,0.0,0.7350000000000001,0.011,39.0,19.0,0.0,0.0,39.0,0.0,4.18,3.64,2.08,0.172,0.0362,0.0095,0.0147,0.0077,0.0093,0.0287,0.0026,0.00052,0.019,0.0064,0.002,0.0016,0.0018,0.0035,0.0035,0.0035,0.0031,0.0007,0.00047,0.0039,93.9,9.02,0.0036,1,4.18,1,0,0,73.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-0.7752114626760397,-0.9991124719207742,0.1675441699227703,0,0,0,NORMAL,0
5.1,5.1,0.0,2000.0,880.0,0.0,2220.0,80.0,63.0,5.0,0.0,25.0,0.0,0.0,7.6,0.0,0.0,0.0,5.0,1439.0,1369.0,104.0,0.98,0.412,0.0,0.7350000000000001,0.0146,39.0,17.0,0.0,0.0,44.0,0.0,4.24,3.59,2.51,0.222,0.0359,0.0083,0.0145,0.0071,0.0093,0.114,0.0025,0.00055,0.022,0.0068,0.0021,0.0017,0.0019,0.0032,0.0036,0.0023,0.0031,0.00086,0.00053,0.0032,93.4,9.8,0.0036,1,4.24,0,0,1,70.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,0.13667356801387,0.5267873955423045,0.10283261979685311,0,0,0,NORMAL,0
3.5,3.0,0.0,0.0,0.0,0.0,1550.0,38.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415.0,1370.0,211.0,0.7599999999999998,0.171,0.0,0.0,0.0329999999999999,37.0,9.0,0.0,0.0,43.0,0.0,3.93,3.11,1.69,0.361,0.0484999999999999,0.0169999999999999,0.0375999999999999,0.0119,0.0046,0.341,0.0044,0.0032,0.0178,0.0048,0.0049,0.0017,0.0031,0.0047,0.0013,0.0024,0.0031,0.00071,0.003,0.0036,93.5,7.51,0.0033,1,3.93,1,0,0,45.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,3,1,-7.365186656650665,-5.546408302693111,0.3919420111630082,1,1,1,LOW RISK,1
3.0,2.9,0.0,1230.0,570.0,0.0,1400.0,55.0,0.0,0.0,0.0,15.0,0.0,0.0,4.3,0.0,0.0,0.0,4.0,1471.0,1392.0,48.0,1.0,0.4,0.0,0.7350000000000001,0.014,38.0,18.0,0.0,0.0,44.0,0.0,4.27,3.73,2.09,0.188,0.0379,0.0088,0.0202,0.0122,0.0071,0.0267,0.0025,0.0012,0.0216,0.005,0.0024,0.002,0.0022,0.0038,0.0024,0.0026,0.0031,0.00065,0.0016,0.0024,93.8,10.0,0.0031,1,4.27,0,0,1,79.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,-1.0299878512480956,0.1444341119634295,0.16084550235595133,0,1,1,NORMAL,0
13.0,12.5,0.0,5520.0,1230.0,0.0,4760.0,245.0,50.0,10.0,0.0,154.0,0.0,0.0,19.0,0.0,0.0,0.0,13.0,1442.0,1376.0,145.0,1.18,0.4,0.0,0.7350000000000001,0.013,42.0,9.0,1490.0,11.0,37.0,0.0,4.26,3.75,1.96,0.157,0.0373,0.0064,0.0149,0.0088,0.0095,0.0162,0.0024,0.00092,0.0219,0.0045,0.0022,0.0019,0.0018,0.0034,0.0031,0.0041,0.0031,0.00064,0.0011,0.0038,93.9,11.85,0.003,1,4.26,0,0,1,66.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,7.151935659235522,1.5313871489611517,0.20468386101994837,0,0,0,LOW RISK,1
4.1,4.1,0.0,1630.0,790.0,0.0,1680.0,72.0,28.0,0.0,0.0,41.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,1437.0,1365.0,76.0,1.0,0.415,0.0,0.7350000000000001,0.018,40.0,19.0,0.0,0.0,41.0,0.0,4.17,3.63,2.09,0.19,0.0379,0.0114,0.0359,0.0176,0.0113,0.0309,0.0026,0.00072,0.0189,0.0049,0.002,0.0017,0.0021,0.0033,0.0034,0.0033,0.0031,0.00069,0.00087,0.0058,93.8,10.0,0.0036,1,4.17,1,0,0,72.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-1.5347207218610068,-1.5339730570490862,0.15395540196203916,0,1,1,NORMAL,0
4.6,4.4,0.0,0.0,0.0,0.0,2340.0,54.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426.0,1361.0,68.0,0.7599999999999998,0.174,0.0,0.0,0.0329999999999999,40.0,9.0,0.0,0.0,51.0,0.0,3.93,3.1,1.69,0.361,0.0484999999999999,0.0169999999999999,0.0375999999999999,0.011,0.007,0.35,0.0045,0.0033,0.0165,0.005,0.0049,0.0017,0.0032,0.0046,0.0015,0.002,0.0031,0.00071,0.0013,0.0036,93.5,7.51,0.0033,1,3.93,1,0,0,65.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,3,1,-7.758171568698474,-5.5121290260716505,0.30433796544678987,1,0,1,LOW RISK,1
4.7,4.3,0.0,0.0,0.0,0.0,2280.0,64.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1439.0,1364.0,50.0,0.7599999999999998,0.149,0.0,0.0,0.0329999999999999,41.0,10.0,0.0,0.0,49.0,0.0,3.93,3.13,1.65,0.361,0.0484999999999999,0.0169999999999999,0.0375999999999999,0.0106,0.0046,0.318,0.0045,0.0026,0.0194,0.0045,0.0049,0.0017,0.0032,0.0042,0.0011,0.0019,0.0031,0.00071,0.0017,0.0036,93.6,7.51,0.0033,1,3.93,1,0,0,75.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,3,-1,-7.918349519252111,-5.085605545888678,0.31135311115354947,1,0,1,LOW RISK,1
4.8,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1437.0,1371.0,94.0,1.06,0.417,0.0,0.7350000000000001,0.019,30.0,0.0,0.0,0.0,0.0,0.0,4.17,3.65,1.99,0.199,0.0389,0.0096,0.0189,0.0138,0.0086,0.026,0.0021,0.0014,0.0218,0.0056,0.002,0.0018,0.002,0.0032,0.0035,0.0035,0.0031,0.00057,0.0026,0.0022,94.0,10.63,0.0031,1,4.17,1,0,0,66.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-1.965591988081825,-1.0211720662749202,0.19103150977243566,0,0,0,NORMAL,0
18.0,16.7,0.0,6560.0,4110.0,0.0,5720.0,316.0,10.0,15.0,0.0,179.0,0.0,0.0,21.0,0.0,0.0,0.0,20.0,1437.0,1367.0,171.0,1.3,0.5,0.0,0.7350000000000001,0.017,42.0,20.0,1030.0,4.0,32.0,0.0,4.26,3.75,1.98,0.188,0.0377,0.0073,0.0139,0.0076,0.0108,0.0309,0.0024,0.00099,0.0203,0.0043,0.0019,0.0013,0.0018,0.0029,0.0036,0.0036,0.0031,0.00074,0.00074,0.0063,93.9,13.0,0.0029,1,4.26,0,0,1,70.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,9.455639879123767,2.306064317396583,0.2870328409814347,1,0,1,LOW RISK,1
4.7,4.35,0.0,0.0,0.0,0.0,2000.0,59.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1424.0,1366.0,62.0,0.7599999999999998,0.17,0.0,0.0,0.0329999999999999,41.0,10.0,0.0,0.0,43.0,0.0,3.93,3.1,1.68,0.361,0.0484999999999999,0.0169999999999999,0.0375999999999999,0.0108,0.0052,0.35,0.0043,0.0035,0.02,0.0052,0.0049,0.0017,0.0032,0.0045,0.001,0.0022,0.0031,0.00017,0.0021,0.0036,93.5,7.51,0.0033,1,3.93,1,0,0,58.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,3,1,-8.154032292886647,-5.29089214817629,0.32745653628681,1,0,1,LOW RISK,1
6.1,6.1,0.0,2530.0,1140.0,0.0,2520.0,118.0,26.0,12.0,0.0,58.0,0.0,0.0,9.0,0.0,0.0,0.0,16.0,1442.0,1362.0,68.0,0.95,0.41,0.0,0.7350000000000001,0.0131,40.0,18.0,210.0,3.0,39.0,0.0,4.22,3.65,2.19,0.17,0.0398,0.0088,0.0138,0.0081,0.0111,0.0233,0.0025,0.00097,0.023,0.0043,0.0021,0.0017,0.0021,0.0035,0.004,0.0031,0.0031,0.00061,0.0011,0.0031,93.8,9.51,0.0036,1,4.22,0,0,1,80.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,1.735882411666073,0.0904666736974299,0.12450310236367318,0,0,0,NORMAL,0
13.0,12.5,0.0,5060.0,2250.0,0.0,4050.0,241.0,65.0,8.0,0.0,160.0,0.0,0.0,20.0,0.0,0.0,0.0,15.0,1433.0,1364.0,194.0,1.23,0.4,0.0,0.7350000000000001,0.023,39.0,17.0,610.0,5.0,35.0,0.0,4.25,3.73,2.01,0.177,0.0365,0.0072,0.0159,0.0105,0.0118,0.0194,0.0023,0.0015,0.021,0.0053,0.0018,0.0012,0.0017,0.0025,0.0029,0.0033,0.0031,0.00062,0.0017,0.0057,93.9,12.31,0.0034,1,4.25,0,0,1,69.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,6.796496298404748,1.4929101689644215,0.22855149739450584,0,0,0,LOW RISK,1
4.6,4.5,0.0,0.0,0.0,0.0,2290.0,61.0,44.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1428.0,1362.0,61.0,0.7599999999999998,0.174,0.0,0.0,0.0329999999999999,40.0,10.0,0.0,0.0,50.0,0.0,3.93,3.13,1.67,0.361,0.0484999999999999,0.0169999999999999,0.0375999999999999,0.0125,0.0047,0.34,0.0045,0.0033,0.0171,0.0051,0.0049,0.0017,0.0032,0.004,0.001,0.0014,0.0031,0.00071,0.0025,0.0074,93.5,7.51,0.0033,1,3.93,1,0,0,66.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,3,1,-7.954615057062646,-5.499251454831045,0.31300578395626777,1,0,1,LOW RISK,1
3.5,3.0,0.0,0.0,0.0,0.0,1690.0,40.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1439.0,1366.0,63.0,0.7599999999999998,0.171,0.0,0.0,0.0329999999999999,40.0,10.0,0.0,0.0,47.0,0.0,3.93,3.12,1.63,0.361,0.0484999999999999,0.0169999999999999,0.0375999999999999,0.0115,0.0043,0.308,0.0043,0.003,0.0209,0.0054,0.0049,0.0017,0.0031,0.0037,0.001,0.0017,0.0031,0.00071,0.0022,0.0074,93.6,7.51,0.0033,1,3.93,1,0,0,73.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,3,1,-8.377487395289412,-5.122727515897184,0.32119401782756685,1,0,1,LOW RISK,1
6.0,5.8,0.0,2540.0,1370.0,0.0,2090.0,110.0,50.0,10.0,0.0,56.0,0.0,0.0,9.0,0.0,0.0,0.0,10.0,1428.0,1370.0,155.0,0.93,0.4,0.0,0.7350000000000001,0.015,42.0,23.0,0.0,0.0,35.0,0.0,4.18,3.64,2.1,0.216,0.039,0.0083,0.0148,0.0086,0.0133,0.4095,0.0027,0.0015,0.0213,0.0046,0.0021,0.0017,0.0022,0.0031,0.0041,0.0035,0.0031,0.00067,0.0013,0.0038,93.2,9.33,0.0039,1,4.18,1,0,0,58.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-0.1626213167975012,0.4009424462984147,0.19117430041317102,0,0,0,NORMAL,0
3.0,3.0,0.0,1980.0,690.0,0.0,1860.0,90.0,23.0,0.0,0.0,15.0,0.0,0.0,4.4,0.0,0.0,0.0,6.0,1471.0,1392.0,63.0,1.0,0.4,0.0,0.7350000000000001,0.019,37.0,16.0,400.0,8.0,35.0,0.0,4.23,3.71,2.01,0.191,0.0365,0.0104,0.0171,0.0108,0.0071,0.0535,0.0021,0.0014,0.0188,0.0045,0.0018,0.0018,0.0019,0.0031,0.0025,0.0023,0.0031,0.00055,0.002,0.0034,93.9,10.0,0.0035,1,4.23,0,0,1,79.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,-0.2040192634615006,0.1181272636191346,0.1822675284877014,0,1,1,NORMAL,0
3.5,3.4,0.0,1420.0,700.0,0.0,1280.0,60.0,22.0,1.0,0.0,34.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1435.0,1363.0,52.0,0.97,0.4,0.0,0.7350000000000001,0.022,41.0,20.0,0.0,0.0,37.0,0.0,4.18,3.64,2.09,0.161,0.0345,0.01,0.0243,0.0077,0.0085,0.4095,0.0023,0.0012,0.0187,0.0065,0.0018,0.0013,0.0016,0.0029,0.0012,0.0034,0.0031,0.00084,0.0013,0.0071,93.2,9.71,0.0041,1,4.18,1,0,0,72.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,3,-2.3478590996697952,-1.691492578125022,0.1637288621771269,0,0,0,NORMAL,0
4.7,4.7,0.0,0.0,0.0,0.0,2200.0,54.0,42.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1430.0,1369.0,91.0,0.7599999999999998,0.149,0.0,0.0,0.0329999999999999,41.0,10.0,0.0,0.0,47.0,0.0,3.93,3.1,1.69,0.361,0.0484999999999999,0.0169999999999999,0.0375999999999999,0.0121,0.0059,0.333,0.0046,0.0032,0.0193,0.0056,0.0049,0.0017,0.0033,0.0039,0.00097,0.0018,0.0031,0.00071,0.0023,0.0074,93.6,7.51,0.0033,1,3.93,1,0,0,61.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,3,1,-7.993683443115365,-4.968236788196554,0.29824318535120825,1,0,1,LOW RISK,1
4.6,4.5,0.0,0.0,0.0,0.0,2290.0,48.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1425.0,1368.0,69.0,0.7599999999999998,0.152,0.0,0.0,0.0329999999999999,40.0,10.0,0.0,0.0,50.0,0.0,3.93,3.12,1.66,0.361,0.0484999999999999,0.0169999999999999,0.0375999999999999,0.0145,0.0058,0.331,0.0047,0.002,0.0159,0.0056,0.0049,0.0017,0.0034,0.0039,0.0011,0.0021,0.0031,0.00071,0.0039,0.0074,93.6,7.51,0.0033,1,3.93,1,0,0,57.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,3,1,-8.042386323964198,-5.56013481111531,0.30182964289463776,1,0,1,LOW RISK,1
4.1,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,1428.0,1358.0,71.0,0.95,0.415,0.0,0.7350000000000001,0.0167,30.0,0.0,0.0,0.0,0.0,0.0,4.19,3.65,2.08,0.173,0.0377,0.0084,0.0162,0.0092,0.0098,0.0259,0.0024,0.0012,0.0199,0.0057,0.0019,0.0016,0.0018,0.0024,0.003,0.003,0.0031,0.00069,0.003,0.0044,93.9,9.51,0.0039,1,4.19,1,0,0,70.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-2.265230322318935,-1.2113920806972724,0.2152472002246377,0,0,0,LOW RISK,1
6.3,6.0,0.0,2490.0,1840.0,0.0,1450.0,85.0,222.0,6.0,0.0,28.0,0.0,0.0,9.5,0.0,0.0,0.0,6.0,1431.0,1375.0,120.0,0.89,0.397,0.0,0.7350000000000001,0.0094,40.0,29.0,520.0,8.0,23.0,0.0,4.22,3.17,4.09,0.176,0.0315,0.0082,0.0113,0.0066,0.0193,0.123,0.0024,0.00082,0.0242,0.004,0.0049,0.0018,0.003,0.0017,0.0061,0.0018,0.0031,0.00064,0.0016,0.0074,92.2,8.89,0.0034,1,4.22,0,0,1,56.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,2,-1,-0.5429159221802754,6.208971037339617,0.3537196109522657,1,1,1,LOW RISK,1
3.2,3.0,0.0,1520.0,410.0,0.0,1360.0,72.0,28.0,2.0,0.0,16.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,1465.0,1392.0,64.0,1.0,0.406,0.0,0.7350000000000001,0.02,40.0,11.0,510.0,13.0,36.0,0.0,4.25,3.73,2.02,0.176,0.0342,0.0105,0.0162,0.0094,0.008,0.0491,0.0022,0.0016,0.0162,0.0047,0.0018,0.0015,0.0018,0.0029,0.0014,0.0019,0.0031,0.00061,0.0019,0.0043,93.9,10.0,0.0033,1,4.25,0,0,1,73.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,-0.277036376751072,-0.2066651913725814,0.22258036145111187,0,1,1,LOW RISK,1
4.7,4.7,0.0,0.0,0.0,0.0,2310.0,46.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1425.0,1368.0,81.0,0.7599999999999998,0.149,0.0,0.0,0.0329999999999999,41.0,10.0,0.0,0.0,49.0,0.0,3.93,3.11,1.68,0.361,0.0484999999999999,0.0169999999999999,0.0375999999999999,0.0124,0.0049,0.34,0.0046,0.0028,0.0203,0.0057,0.0049,0.0017,0.0032,0.0038,0.0011,0.0019,0.0031,0.00071,0.0019,0.0074,93.5,7.51,0.0033,1,3.93,1,0,0,57.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,3,1,-8.027194291695238,-5.326817112821868,0.29040574373044487,1,0,1,LOW RISK,1
4.8,4.3,0.0,0.0,0.0,0.0,2480.0,51.0,44.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427.0,1365.0,78.0,0.7599999999999998,0.167,0.0,0.0,0.0329999999999999,39.0,10.0,0.0,0.0,52.0,0.0,3.93,3.1,1.66,0.361,0.0484999999999999,0.0169999999999999,0.0375999999999999,0.0139,0.0053,0.323,0.0048,0.0029,0.0156,0.0048,0.0049,0.0017,0.0034,0.0036,0.0013,0.0017,0.0031,0.00071,0.0023,0.0074,93.5,7.51,0.0033,1,3.93,1,0,0,62.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,3,1,-7.901702345070392,-5.334956042339841,0.28788332896014196,1,0,1,LOW RISK,1
6.0,5.9,0.0,2570.0,1240.0,0.0,1880.0,116.0,40.0,5.0,0.0,57.0,0.0,0.0,9.0,0.0,0.0,0.0,10.0,1426.0,1357.0,75.0,0.95,0.4,0.0,0.7350000000000001,0.017,43.0,21.0,0.0,0.0,37.0,0.0,4.2,3.66,2.1,0.164,0.0396,0.0089,0.0192,0.0115,0.0101,0.0234,0.0023,0.00092,0.0178,0.0044,0.002,0.0021,0.0019,0.0029,0.0036,0.0032,0.0031,0.00075,0.00096,0.0038,93.9,9.5,0.0038,1,4.2,0,0,1,69.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,1.2538906803605885,-0.763499332308739,0.0920107241745539,0,0,0,NORMAL,0
3.4,3.3,0.0,1460.0,1480.0,0.0,660.0,42.0,125.0,13.0,0.0,17.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,1444.0,1380.0,77.0,1.0,0.412,0.0,0.7350000000000001,0.0134,41.0,38.0,0.0,0.0,18.0,0.0,4.17,3.17,3.94,0.169,0.0362,0.008,0.0119,0.0065,0.0193,0.0183,0.0026,0.0006,0.0303,0.0064,0.0049,0.0019,0.0029,0.002,0.0053,0.0015,0.0031,0.00073,0.0011,0.0074,92.5,10.0,0.0031,1,4.17,1,0,0,64.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,2,-1,-3.780717937094051,6.467276474884732,0.27216395466300963,1,1,1,LOW RISK,1
3.5,3.4,0.0,1440.0,1440.0,0.0,620.0,40.0,127.0,8.0,0.0,17.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,1445.0,1374.0,80.0,0.97,0.4,0.0,0.7350000000000001,0.0157,41.0,38.0,0.0,0.0,18.0,0.0,4.12,3.12,3.92,0.176,0.035,0.0089,0.0138,0.0104,0.0155,0.0536,0.0024,0.00064,0.037,0.0059,0.0049,0.0013,0.003,0.0015,0.0024,0.0018,0.0031,0.00067,0.006,0.0067,92.5,9.71,0.0035,1,4.12,1,0,0,71.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,2,-1,-4.726442585788211,5.503302323375079,0.3302329865144773,1,1,1,LOW RISK,1
